"","X.1","time","X","t_i_1","t_i_2","t_i_3","t_i_4","t_i_5","t_o","weight_kg","h","t","p","key","day","month","year","hour","minute","second","uni_time","numeric.time","weight_delta","no_jump","outlier_lim","weight_delta_noOutlier","weight_kg_noOutlier","with_0","queencell.last","queencell.next","queencell.last.dif","queencell.next.dif","feeding.last","feeding.next","feeding.last.dif","feeding.next.dif","honey.last","honey.next","honey.last.dif","honey.next.dif","treatment.last","treatment.next","treatment.last.dif","treatment.next.dif","died.last","died.next","died.last.dif","died.next.dif","swarming.last","swarming.next","swarming.last.dif","swarming.next.dif","lon","lat"
"1",1,"2020-01-01 00:00:00",30.5,-2.46614583333333,-2.98333333333333,-2.215625,-2.3203125,-1.58645833333333,-5.13541666666667,35.407607,82.3807888333333,-1.352145475,1031.90968333333,49,1,1,2020,0,29.5,0,NA,30.5,-6.66666666665099e-06,1,0,-6.66666666665099e-06,-0.000568000000000168,-6.66666666665099e-06,NA,NA,NA,NA,NA,NA,112.261458333333,NA,NA,NA,128.615625,832.744097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2",2,"2020-01-01 01:00:00",90.5,-2.61354166666667,-3.13333333333333,-2.38541666666667,-2.4578125,-1.81510416666667,-5.28020833333333,35.40620775,82.5646230833333,-1.58244543333333,1031.708275,49,1,1,2020,1,29.5,0,NA,90.5,-2.81666666667256e-05,1,0,-2.81666666667256e-05,-0.00196725000000046,-2.81666666667256e-05,NA,NA,NA,NA,NA,NA,112.303125,NA,NA,NA,128.657291666667,832.702430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"3",3,"2020-01-01 02:00:00",150.5,-2.759375,-3.29010416666667,-2.53541666666667,-2.61041666666667,-2.00572916666667,-5.5828125,35.4042238333333,82.57934325,-1.77921179166667,1031.2992,49,1,1,2020,2,29.5,0,NA,150.5,-5.76666666666151e-05,1,0,-5.76666666666151e-05,-0.00395116666666624,-5.76666666666151e-05,NA,NA,NA,NA,NA,NA,112.344791666667,NA,NA,NA,128.698958333333,832.660763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"4",4,"2020-01-01 03:00:00",210.5,-3.17239583333333,-3.70989583333333,-3.01510416666667,-2.990625,-2.50416666666667,-5.78697916666667,35.4012815833333,81.6177514166667,-2.23544053333333,1030.92909166667,49,1,1,2020,3,29.5,0,NA,210.5,-4.56666666667143e-05,1,0,-4.56666666667143e-05,-0.0068934166666665,-4.56666666667143e-05,NA,NA,NA,NA,NA,NA,112.386458333333,NA,NA,NA,128.740625,832.619097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"5",5,"2020-01-01 04:00:00",270.5,-3.39375,-3.8828125,-3.24270833333333,-3.1625,-2.73541666666667,-5.87916666666667,35.39975475,80.58997925,-2.47530691666667,1030.63355833333,49,1,1,2020,4,29.5,0,NA,270.5,-4.59999999999168e-05,1,0,-4.59999999999168e-05,-0.00842024999999988,-4.59999999999168e-05,NA,NA,NA,NA,NA,NA,112.428125,NA,NA,NA,128.782291666667,832.577430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"6",6,"2020-01-01 05:00:00",330.5,-3.80677083333333,-4.32135416666667,-3.78177083333333,-3.571875,-3.2515625,-5.9703125,35.3972429166667,79.4688318333333,-2.92718005833333,1030.65760833333,49,1,1,2020,5,29.5,0,NA,330.5,1.09166666665789e-05,1,0,1.09166666665789e-05,-0.0109320833333336,1.09166666665789e-05,NA,NA,NA,NA,NA,NA,112.469791666667,NA,NA,NA,128.823958333333,832.535763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"7",7,"2020-01-01 06:00:00",390.5,-3.44322916666667,-3.87864583333333,-3.33854166666667,-3.15625,-2.70729166666667,-4.85885416666667,35.3997398333333,81.1946266666667,-2.43199214166667,1030.51809166667,49,1,1,2020,6,29.5,0,NA,390.5,8.81666666667039e-05,1,0,8.81666666667039e-05,-0.00843516666666655,8.81666666667039e-05,NA,NA,NA,NA,NA,NA,112.511458333333,NA,NA,NA,128.865625,832.494097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"8",8,"2020-01-01 07:00:00",450.5,-2.7625,-3.146875,-2.6203125,-2.46927083333333,-1.88177083333333,-3.8765625,35.4026806666667,83.0030571666667,-1.67317671166667,1030.6077,49,1,1,2020,7,29.5,0,NA,450.5,3.79999999999821e-05,1,0,3.79999999999821e-05,-0.00549433333333328,3.79999999999821e-05,NA,NA,NA,NA,NA,NA,112.553125,NA,NA,NA,128.907291666667,832.452430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"9",9,"2020-01-01 08:00:00",510.5,-1.63645833333333,-1.94739583333333,-1.53072916666667,-1.27395833333333,-0.652604166666667,-2.01927083333333,35.40714125,85.2145835833333,-0.392620658416667,1030.85660833333,49,1,1,2020,8,29.5,0,NA,510.5,1.73333333333871e-05,1,0,1.73333333333871e-05,-0.00103374999999974,1.73333333333871e-05,NA,NA,NA,NA,NA,NA,112.594791666667,NA,NA,NA,128.948958333333,832.410763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"10",10,"2020-01-01 09:00:00",570.5,-0.501041666666667,-0.767708333333333,-0.480208333333333,-0.128125,0.516666666666667,-0.561458333333333,35.4102366666667,86.09700425,0.798076870833333,1030.83435,49,1,1,2020,9,29.5,0,NA,570.5,6.27500000000218e-05,1,0,6.27500000000218e-05,0.00206166666666678,6.27500000000218e-05,NA,NA,NA,NA,NA,NA,112.636458333333,NA,NA,NA,128.990625,832.369097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"11",11,"2020-01-01 10:00:00",630.5,0.207291666666667,-0.102083333333333,0.177083333333333,0.534895833333333,1.14375,0.525520833333333,35.4138576666667,85.7237259166667,1.43720440833333,1030.69839166667,49,1,1,2020,10,29.5,0,NA,630.5,7.35833333332418e-05,1,0,7.35833333332418e-05,0.00568266666666683,7.35833333332418e-05,NA,NA,NA,NA,NA,NA,112.678125,NA,NA,NA,129.032291666667,832.327430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"12",12,"2020-01-01 11:00:00",690.5,0.891145833333333,0.590104166666667,0.85625,1.24166666666667,1.87552083333333,1.503125,35.4159895,84.81316975,2.16442675,1030.1175,49,1,1,2020,11,29.5,0,NA,690.5,6.25000000000615e-05,1,0,6.25000000000615e-05,0.00781449999999969,6.25000000000615e-05,NA,NA,NA,NA,NA,NA,112.719791666667,NA,NA,NA,129.073958333333,832.285763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"13",13,"2020-01-01 12:00:00",750.5,1.52239583333333,1.25885416666667,1.496875,1.89583333333333,2.50989583333333,2.39583333333333,35.41929375,83.5079456666667,2.8082208,1029.382975,49,1,1,2020,12,29.5,0,NA,750.5,3.82499999999432e-05,1,0,3.82499999999432e-05,0.01111875,3.82499999999432e-05,NA,NA,NA,NA,NA,NA,112.761458333333,NA,NA,NA,129.115625,832.244097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"14",14,"2020-01-01 13:00:00",810.5,2.0140625,1.70989583333333,1.95833333333333,2.32291666666667,2.93697916666667,1.7703125,35.4220390833333,81.78588625,3.256719275,1028.85910833333,49,1,1,2020,13,29.5,0,NA,810.5,-4.74999999996821e-06,1,0,-4.74999999996821e-06,0.0138640833333331,-4.74999999996821e-06,NA,NA,NA,NA,NA,NA,112.803125,NA,NA,NA,129.157291666667,832.202430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"15",15,"2020-01-01 14:00:00",870.5,2.16197916666667,1.80625,2.13541666666667,2.4328125,3.02708333333333,1.37239583333333,35.4232335833333,80.8968001666667,3.38159928333333,1028.549675,49,1,1,2020,14,29.5,0,NA,870.5,4.77499999999984e-05,1,0,4.77499999999984e-05,0.0150585833333335,4.77499999999984e-05,NA,NA,NA,NA,NA,NA,112.844791666667,NA,NA,NA,129.198958333333,832.160763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"16",16,"2020-01-01 15:00:00",930.5,2.00572916666667,1.61145833333333,2.00104166666667,2.21510416666667,2.81614583333333,0.41875,35.42104475,80.3998681666667,3.15702676666667,1028.46001666667,49,1,1,2020,15,29.5,0,NA,930.5,-7.46666666666823e-05,1,0,-7.46666666666823e-05,0.0128697500000004,-7.46666666666823e-05,NA,NA,NA,NA,NA,NA,112.886458333333,NA,NA,NA,129.240625,832.119097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"17",17,"2020-01-01 16:00:00",990.5,1.66770833333333,1.25989583333333,1.71145833333333,1.853125,2.45052083333333,-0.181770833333333,35.4181506666667,80.7900359166667,2.79508301666667,1028.335,49,1,1,2020,16,29.5,0,NA,990.5,-1.93333333333121e-05,1,0,-1.93333333333121e-05,0.00997566666666679,-1.93333333333121e-05,NA,NA,NA,NA,NA,NA,112.928125,NA,NA,NA,129.282291666667,832.077430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"18",18,"2020-01-01 17:00:00",1050.5,1.41302083333333,1.01666666666667,1.49895833333333,1.6203125,2.20885416666667,-0.236458333333333,35.4160529166667,81.1887385833333,2.55319763333333,1028.34961666667,49,1,1,2020,17,29.5,0,NA,1050.5,-4.77499999999982e-05,1,0,-4.77499999999982e-05,0.00787791666666671,-4.77499999999982e-05,NA,NA,NA,NA,NA,NA,112.969791666667,NA,NA,NA,129.323958333333,832.035763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"19",19,"2020-01-01 18:00:00",1110.5,1.1640625,0.7546875,1.26875,1.3671875,1.91770833333333,-0.677083333333333,35.4124655,81.1822165,2.27920796666667,1028.23061666667,49,1,1,2020,18,29.5,0,NA,1110.5,-6.74999999999914e-05,1,0,-6.74999999999914e-05,0.0042905000000007,-6.74999999999914e-05,NA,NA,NA,NA,NA,NA,113.011458333333,NA,NA,NA,129.365625,831.994097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"20",20,"2020-01-01 19:00:00",1170.5,1.06145833333333,0.650520833333333,1.1578125,1.27916666666667,1.83229166666667,-0.552604166666667,35.4104733333333,81.1441860833333,2.21312546666667,1028.05628333333,49,1,1,2020,19,29.5,0,NA,1170.5,-3.5416666666659e-05,1,0,-3.5416666666659e-05,0.00229833333333384,-3.5416666666659e-05,NA,NA,NA,NA,NA,NA,113.053125,NA,NA,NA,129.407291666667,831.952430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"21",21,"2020-01-01 20:00:00",1230.5,0.875,0.424479166666667,0.975520833333333,1.04375,1.58697916666667,-1.04010416666667,35.4077663333333,81.1659218333333,1.965545175,1027.87535,49,1,1,2020,20,29.5,0,NA,1230.5,-5.33333333336884e-06,1,0,-5.33333333336884e-06,-0.000408666666666235,-5.33333333336884e-06,NA,NA,NA,NA,NA,NA,113.094791666667,NA,NA,NA,129.448958333333,831.910763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"22",22,"2020-01-01 21:00:00",1290.5,0.524479166666667,0.06875,0.663020833333333,0.695833333333333,1.26979166666667,-1.44270833333333,35.4047286666667,81.34210225,1.63253744166667,1027.46174166667,49,1,1,2020,21,29.5,0,NA,1290.5,-5.12500000000433e-05,1,0,-5.12500000000433e-05,-0.00344633333333372,-5.12500000000433e-05,NA,NA,NA,NA,NA,NA,113.136458333333,NA,NA,NA,129.490625,831.869097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"23",23,"2020-01-01 22:00:00",1350.5,0.209895833333333,-0.2234375,0.326041666666667,0.424479166666667,0.936979166666667,-1.84375,35.4018696666667,81.500613,1.30131776666667,1027.49124166667,49,1,1,2020,22,29.5,0,NA,1350.5,-5.60833333332531e-05,1,0,-5.60833333332531e-05,-0.00630533333333325,-5.60833333332531e-05,NA,NA,NA,NA,NA,NA,113.178125,NA,NA,NA,129.532291666667,831.827430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"24",24,"2020-01-01 23:00:00",1410.5,-0.174479166666667,-0.647916666666667,-0.116145833333333,0.0182291666666667,0.438020833333333,-2.49166666666667,35.3979590833333,81.0685205833333,0.832069438333333,1027.05063333333,49,1,1,2020,23,29.5,0,NA,1410.5,-0.000104916666666692,1,0,-0.000104916666666692,-0.0102159166666667,-0.000104916666666692,NA,NA,NA,NA,NA,NA,113.219791666667,NA,NA,NA,129.573958333333,831.785763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"25",25,"2020-01-02 00:00:00",1470.5,-0.6484375,-1.19479166666667,-0.578125,-0.535416666666667,-0.120833333333333,-3.30885416666667,35.39467925,79.8643820833333,0.224772981333333,1026.82509166667,49,2,1,2020,0,29.5,0,NA,1470.5,-2.41666666666399e-05,1,0,-2.41666666666399e-05,-0.0134957499999996,-2.41666666666399e-05,NA,NA,NA,NA,NA,NA,113.261458333333,NA,NA,NA,129.615625,831.744097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"26",26,"2020-01-02 01:00:00",1530.5,-0.827604166666667,-1.334375,-0.658854166666667,-0.6515625,-0.126041666666667,-2.75260416666667,35.3948466666667,81.3202098333333,0.213401113333333,1026.795525,49,2,1,2020,1,29.5,0,NA,1530.5,4.92500000000006e-05,1,0,4.92500000000006e-05,-0.0133283333333331,4.92500000000006e-05,NA,NA,NA,NA,NA,NA,113.303125,NA,NA,NA,129.657291666667,831.702430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"27",27,"2020-01-02 02:00:00",1590.5,-0.905208333333333,-1.37447916666667,-0.746354166666667,-0.652083333333333,-0.221875,-2.9859375,35.39304075,82.0684186666667,0.1446213946,1026.46601666667,49,2,1,2020,2,29.5,0,NA,1590.5,-0.000133333333333378,1,0,-0.000133333333333378,-0.01513425,-0.000133333333333378,NA,NA,NA,NA,NA,NA,113.344791666667,NA,NA,NA,129.698958333333,831.660763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"28",28,"2020-01-02 03:00:00",1650.5,-1.2671875,-1.7453125,-1.1296875,-1.04166666666667,-0.639583333333333,-3.8546875,35.3893970833333,81.6584363333333,-0.324279619166667,1026.197825,49,2,1,2020,3,29.5,0,NA,1650.5,-3.7499999999942e-05,1,0,-3.7499999999942e-05,-0.0187779166666663,-3.7499999999942e-05,NA,NA,NA,NA,NA,NA,113.386458333333,NA,NA,NA,129.740625,831.619097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"29",29,"2020-01-02 04:00:00",1710.5,-1.359375,-1.83125,-1.1578125,-1.115625,-0.633333333333333,-2.92916666666667,35.3899515,82.7718989166667,-0.346948164083333,1026.05854166667,49,2,1,2020,4,29.5,0,NA,1710.5,5.68333333332543e-05,1,0,5.68333333332543e-05,-0.0182234999999997,5.68333333332543e-05,NA,NA,NA,NA,NA,NA,113.428125,NA,NA,NA,129.782291666667,831.577430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"30",30,"2020-01-02 05:00:00",1770.5,-1.02135416666667,-1.428125,-0.850520833333333,-0.738541666666667,-0.161979166666667,-2.14895833333333,35.3899885,84.38890375,0.123920818541667,1026.01923333333,49,2,1,2020,5,29.5,0,NA,1770.5,8.33333333602758e-08,1,0,8.33333333602758e-08,-0.0181865000000002,8.33333333602758e-08,NA,NA,NA,NA,NA,NA,113.469791666667,NA,NA,NA,129.823958333333,831.535763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"31",31,"2020-01-02 06:00:00",1830.5,-0.761979166666667,-1.19635416666667,-0.599479166666667,-0.5015625,0.0848958333333333,-1.88645833333333,35.3907763333333,84.938754,0.3767392425,1025.80650833333,49,2,1,2020,6,29.5,0,NA,1830.5,-9.16666666661591e-06,1,0,-9.16666666661591e-06,-0.0173986666666663,-9.16666666661591e-06,NA,NA,NA,NA,NA,NA,113.511458333333,NA,NA,NA,129.865625,831.494097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"32",32,"2020-01-02 07:00:00",1890.5,-0.596875,-1.02083333333333,-0.448958333333333,-0.323958333333333,0.269270833333333,-1.65885416666667,35.3905728333333,84.818117,0.544275438333333,1026.05093333333,49,2,1,2020,7,29.5,0,NA,1890.5,3.40833333332568e-05,1,0,3.40833333332568e-05,-0.0176021666666667,3.40833333332568e-05,NA,NA,NA,NA,NA,NA,113.553125,NA,NA,NA,129.907291666667,831.452430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"33",33,"2020-01-02 08:00:00",1950.5,-0.321875,-0.674479166666667,-0.16875,-0.00572916666666667,0.558854166666667,-1.11458333333333,35.390985,84.8704753333333,0.832229335833333,1026.19995833333,49,2,1,2020,8,29.5,0,NA,1950.5,-7.50000000001052e-07,1,0,-7.50000000001052e-07,-0.0171900000000002,-7.50000000001052e-07,NA,NA,NA,NA,NA,NA,113.594791666667,NA,NA,NA,129.948958333333,831.410763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"34",34,"2020-01-02 09:00:00",2010.5,0.0385416666666667,-0.286458333333333,0.171354166666667,0.390625,0.972916666666667,-0.0953125,35.392031,84.5438606666667,1.24547186666667,1025.96468333333,49,2,1,2020,9,29.5,0,NA,2010.5,2.63333333334017e-05,1,0,2.63333333334017e-05,-0.0161439999999996,2.63333333334017e-05,NA,NA,NA,NA,NA,NA,113.636458333333,NA,NA,NA,129.990625,831.369097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"35",35,"2020-01-02 10:00:00",2070.5,0.538541666666667,0.205729166666667,0.636458333333333,0.8953125,1.48177083333333,1.00625,35.39409725,83.5427071666667,1.76987014166667,1025.53705,49,2,1,2020,10,29.5,0,NA,2070.5,5.64166666666921e-05,1,0,5.64166666666921e-05,-0.0140777499999993,5.64166666666921e-05,NA,NA,NA,NA,NA,NA,113.678125,NA,NA,NA,130.032291666667,831.327430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"36",36,"2020-01-02 11:00:00",2130.5,1.61458333333333,1.3609375,1.575,2.06041666666667,2.5875,4.63489583333333,35.3988866666667,81.2841826666667,2.92808119166667,1024.58955833333,49,2,1,2020,11,29.5,0,NA,2130.5,4.84166666666394e-05,1,0,4.84166666666394e-05,-0.00928833333333342,4.84166666666394e-05,NA,NA,NA,NA,NA,NA,113.719791666667,NA,NA,NA,130.073958333333,831.285763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"37",37,"2020-01-02 12:00:00",2190.5,2.36875,2.08958333333333,2.2625,2.74114583333333,3.27708333333333,3.78958333333333,35.40326925,79.74555125,3.625044825,1023.57925,49,2,1,2020,12,29.5,0,NA,2190.5,9.93333333333623e-05,1,0,9.93333333333623e-05,-0.00490575000000012,9.93333333333623e-05,NA,NA,NA,NA,NA,NA,113.761458333333,NA,NA,NA,130.115625,831.244097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"38",38,"2020-01-02 13:00:00",2250.5,3.00989583333333,2.70052083333333,2.87864583333333,3.3265625,3.8734375,3.6171875,35.405913,78.5688751666667,4.24588559166667,1022.76004166667,49,2,1,2020,13,29.5,0,NA,2250.5,3.0833333333291e-05,1,0,3.0833333333291e-05,-0.00226199999999963,3.0833333333291e-05,NA,NA,NA,NA,NA,NA,113.803125,NA,NA,NA,130.157291666667,831.202430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"39",39,"2020-01-02 14:00:00",2310.5,3.246875,2.8765625,3.14114583333333,3.49375,4.015625,3.35104166666667,35.40646325,78.61214675,4.41450643333333,1022.24995833333,49,2,1,2020,14,29.5,0,NA,2310.5,-2.63333333334023e-05,1,0,-2.63333333334023e-05,-0.00171175000000012,-2.63333333334023e-05,NA,NA,NA,NA,NA,NA,113.844791666667,NA,NA,NA,130.198958333333,831.160763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"40",40,"2020-01-02 15:00:00",2370.5,3.29635416666667,2.9109375,3.171875,3.5359375,4.09322916666667,2.75,35.40412825,78.7499780833333,4.46827928333333,1021.90509166667,49,2,1,2020,15,29.5,0,NA,2370.5,-9.71666666666001e-05,1,0,-9.71666666666001e-05,-0.00404674999999995,-9.71666666666001e-05,NA,NA,NA,NA,NA,NA,113.886458333333,NA,NA,NA,130.240625,831.119097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"41",41,"2020-01-02 16:00:00",2430.5,3.17083333333333,2.73489583333333,3.0890625,3.36302083333333,3.95260416666667,2.203125,35.4023680833333,79.70392475,4.31574055833333,1021.81859166667,49,2,1,2020,16,29.5,0,NA,2430.5,3.85000000000228e-05,1,0,3.85000000000228e-05,-0.00580691666666624,3.85000000000228e-05,NA,NA,NA,NA,NA,NA,113.928125,NA,NA,NA,130.282291666667,831.077430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"42",42,"2020-01-02 17:00:00",2490.5,3.23958333333333,2.85104166666667,3.2203125,3.49114583333333,4.08958333333333,2.4625,35.401873,80.55731025,4.45842720833333,1021.72859166667,49,2,1,2020,17,29.5,0,NA,2490.5,-3.89166666667036e-05,1,0,-3.89166666667036e-05,-0.00630199999999957,-3.89166666667036e-05,NA,NA,NA,NA,NA,NA,113.969791666667,NA,NA,NA,130.323958333333,831.035763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"43",43,"2020-01-02 18:00:00",2550.5,3.30260416666667,2.91145833333333,3.30208333333333,3.53229166666667,4.134375,2.49375,35.3997993333333,80.77057425,4.49307215,1021.59978333333,49,2,1,2020,18,29.5,0,NA,2550.5,-2.26666666666376e-05,1,0,-2.26666666666376e-05,-0.00837566666666684,-2.26666666666376e-05,NA,NA,NA,NA,NA,NA,114.011458333333,NA,NA,NA,130.365625,830.994097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"44",44,"2020-01-02 19:00:00",2610.5,3.1640625,2.77916666666667,3.23697916666667,3.36458333333333,3.96927083333333,1.96614583333333,35.3977065833333,80.9955825833333,4.3477717,1021.26318333333,49,2,1,2020,19,29.5,0,NA,2610.5,8.58333333333437e-06,1,0,8.58333333333437e-06,-0.0104684166666664,8.58333333333437e-06,NA,NA,NA,NA,NA,NA,114.053125,NA,NA,NA,130.407291666667,830.952430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"45",45,"2020-01-02 20:00:00",2670.5,3.2046875,2.84791666666667,3.325,3.41666666666667,4.06822916666667,2.5203125,35.3988005,81.8452923333333,4.452063775,1020.83550833333,49,2,1,2020,20,29.5,0,NA,2670.5,2.49999999996446e-06,1,0,2.49999999996446e-06,-0.00937450000000008,2.49999999996446e-06,NA,NA,NA,NA,NA,NA,114.094791666667,NA,NA,NA,130.448958333333,830.910763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"46",46,"2020-01-02 21:00:00",2730.5,3.52864583333333,3.20208333333333,3.590625,3.76041666666667,4.3984375,2.95625,35.3990125833333,81.5499543333333,4.79759041666667,1020.28168333333,49,2,1,2020,21,29.5,0,NA,2730.5,2.92500000000473e-05,1,0,2.92500000000473e-05,-0.00916241666666669,2.92500000000473e-05,NA,NA,NA,NA,NA,NA,114.136458333333,NA,NA,NA,130.490625,830.869097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"47",47,"2020-01-02 22:00:00",2790.5,3.82083333333333,3.5046875,3.84427083333333,4.0578125,4.6890625,3.35572916666667,35.4011075,81.2329369166667,5.0889343,1019.99869166667,49,2,1,2020,22,29.5,0,NA,2790.5,3.79999999999828e-05,1,0,3.79999999999828e-05,-0.00706750000000002,3.79999999999828e-05,NA,NA,NA,NA,NA,NA,114.178125,NA,NA,NA,130.532291666667,830.827430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"48",48,"2020-01-02 23:00:00",2850.5,4.13229166666667,3.846875,4.14375,4.39791666666667,5.03697916666667,3.72708333333333,35.40294275,81.0200440833333,5.4310923,1019.60738333333,49,2,1,2020,23,29.5,0,NA,2850.5,-2.00000000004248e-06,1,0,-2.00000000004248e-06,-0.00523224999999989,-2.00000000004248e-06,NA,NA,NA,NA,NA,NA,114.219791666667,NA,NA,NA,130.573958333333,830.785763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"49",49,"2020-01-03 00:00:00",2910.5,4.47708333333333,4.2234375,4.4984375,4.75729166666667,5.42135416666667,4.13020833333333,35.4046070833333,80.7265931666667,5.80355490833333,1018.73866666667,49,3,1,2020,0,29.5,0,NA,2910.5,3.81666666667023e-05,1,0,3.81666666667023e-05,-0.00356791666666657,3.81666666667023e-05,NA,NA,NA,NA,NA,NA,114.261458333333,NA,NA,NA,130.615625,830.744097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"50",50,"2020-01-03 01:00:00",2970.5,4.84739583333333,4.56458333333333,4.8171875,5.12135416666667,5.77135416666667,4.52395833333333,35.4069530833333,80.4584385833333,6.13925576666667,1018.01146666667,49,3,1,2020,1,29.5,0,NA,2970.5,2.62500000000426e-05,1,0,2.62500000000426e-05,-0.00122191666666704,2.62500000000426e-05,NA,NA,NA,NA,NA,NA,114.303125,NA,NA,NA,130.657291666667,830.702430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"51",51,"2020-01-03 02:00:00",3030.5,5.1703125,4.89739583333333,5.17395833333333,5.43958333333333,6.08385416666667,4.82395833333333,35.40863825,80.2910686666667,6.4763183,1017.42904166667,49,3,1,2020,2,29.5,0,NA,3030.5,3.64166666666197e-05,1,0,3.64166666666197e-05,0.000463250000000078,3.64166666666197e-05,NA,NA,NA,NA,NA,NA,114.344791666667,NA,NA,NA,130.698958333333,830.660763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"52",52,"2020-01-03 03:00:00",3090.5,5.43697916666667,5.16875,5.4296875,5.71145833333333,6.334375,5.09270833333333,35.4099299166667,80.56352575,6.73341129166667,1017.05070833333,49,3,1,2020,3,29.5,0,NA,3090.5,2.04999999999937e-05,1,0,2.04999999999937e-05,0.00175491666666675,2.04999999999937e-05,NA,NA,NA,NA,NA,NA,114.386458333333,NA,NA,NA,130.740625,830.619097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
