"","X.1","time","X","t_i_1","t_i_2","t_i_3","t_i_4","t_i_5","t_o","weight_kg","h","t","p","key","day","month","year","hour","minute","second","uni_time","numeric.time","weight_delta","no_jump","outlier_lim","weight_delta_noOutlier","weight_kg_noOutlier","with_0","queencell.last","queencell.next","queencell.last.dif","queencell.next.dif","feeding.last","feeding.next","feeding.last.dif","feeding.next.dif","honey.last","honey.next","honey.last.dif","honey.next.dif","treatment.last","treatment.next","treatment.last.dif","treatment.next.dif","died.last","died.next","died.last.dif","died.next.dif","swarming.last","swarming.next","swarming.last.dif","swarming.next.dif","lon","lat"
"27",27,"2022-01-02 02:00:00",1590.5,NA,NA,NA,NA,NA,NA,33.1609383333333,43.280932,10.99484975,300,49,2,1,2022,2,29.5,0,NA,1590.5,5.64999999999336e-05,1,0,5.64999999999336e-05,-0.0912566666666672,5.64999999999336e-05,NA,NA,NA,NA,NA,NA,844.344791666667,NA,NA,NA,74364390,8697090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"28",28,"2022-01-02 03:00:00",1641,NA,NA,NA,NA,NA,NA,33.1597295121951,43.2791042682927,10.8905054878049,300,49,2,1,2022,3,20,0,NA,1641,3.91463414635359e-05,1,0,3.91463414635359e-05,-0.0924654878048785,3.91463414635359e-05,NA,NA,NA,NA,NA,NA,844.379861111111,NA,NA,NA,74367420,8694060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"29",29,"2022-01-05 14:00:00",6634,NA,NA,NA,NA,NA,NA,33.1125211320755,43.158459245283,5.67776966037736,300,49,5,1,2022,14,33,0,NA,6634,2.33653846154233e-05,0.981132075471698,0,2.33653846154233e-05,-0.076008867924528,2.29245283019248e-05,NA,NA,NA,NA,NA,NA,847.847222222222,NA,NA,NA,74667000,8394480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"30",30,"2022-01-05 15:00:00",6690.5,NA,NA,NA,NA,NA,NA,33.0928783333333,43.1616681666667,5.79274245,300,49,5,1,2022,15,29.5,0,NA,6690.5,-0.000209833333333383,1,0,-0.000209833333333383,-0.0956516666666666,-0.000209833333333383,NA,NA,NA,NA,NA,NA,847.886458333333,NA,NA,NA,74670390,8391090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"31",31,"2022-01-05 16:00:00",6750.5,NA,NA,NA,NA,NA,NA,33.09352525,43.1616286666667,5.81833045,300,49,5,1,2022,16,29.5,0,NA,6750.5,0.000240249999999994,1,0,0.000240249999999994,-0.0950047499999998,0.000240249999999994,NA,NA,NA,NA,NA,NA,847.928125,NA,NA,NA,74673990,8387490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"32",32,"2022-01-05 17:00:00",6810.5,NA,NA,NA,NA,NA,NA,33.0978055,43.1633075833333,5.8473377,300,49,5,1,2022,17,29.5,0,NA,6810.5,-9.8666666666721e-05,1,0,-9.8666666666721e-05,-0.0907244999999997,-9.8666666666721e-05,NA,NA,NA,NA,NA,NA,847.969791666667,NA,NA,NA,74677590,8383890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"33",33,"2022-01-05 18:00:00",6870.5,NA,NA,NA,NA,NA,NA,33.0879588333333,43.1634150833333,5.81874125,300,49,5,1,2022,18,29.5,0,NA,6870.5,-0.000240999999999995,1,0,-0.000240999999999995,-0.100571166666667,-0.000240999999999995,NA,NA,NA,NA,NA,NA,848.011458333333,NA,NA,NA,74681190,8380290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"34",34,"2022-01-05 19:00:00",6930.5,NA,NA,NA,NA,NA,NA,33.0846604166667,43.1631230833333,5.80248275833333,300,49,5,1,2022,19,29.5,0,NA,6930.5,0.000127333333333368,1,0,0.000127333333333368,-0.103869583333333,0.000127333333333368,NA,NA,NA,NA,NA,NA,848.053125,NA,NA,NA,74684790,8376690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"35",35,"2022-01-05 20:00:00",6990.5,NA,NA,NA,NA,NA,NA,33.0826005833333,43.1645620833333,5.849994,300,49,5,1,2022,20,29.5,0,NA,6990.5,-0.000144500000000036,1,0,-0.000144500000000036,-0.105929416666667,-0.000144500000000036,NA,NA,NA,NA,NA,NA,848.094791666667,NA,NA,NA,74688390,8373090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"36",36,"2022-01-05 21:00:00",7050.5,NA,NA,NA,NA,NA,NA,33.07864675,43.1645248333333,5.86473243333333,300,49,5,1,2022,21,29.5,0,NA,7050.5,-7.00833333333152e-05,1,0,-7.00833333333152e-05,-0.10988325,-7.00833333333152e-05,NA,NA,NA,NA,NA,NA,848.136458333333,NA,NA,NA,74691990,8369490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"37",37,"2022-01-05 22:00:00",7110.5,NA,NA,NA,NA,NA,NA,33.07460075,43.1589990833333,5.70111764166667,300,49,5,1,2022,22,29.5,0,NA,7110.5,2.19999999999963e-05,1,0,2.19999999999963e-05,-0.11392925,2.19999999999963e-05,NA,NA,NA,NA,NA,NA,848.178125,NA,NA,NA,74695590,8365890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"38",38,"2022-01-05 23:00:00",7170.5,NA,NA,NA,NA,NA,NA,33.0776566666667,43.1524010833333,5.39947150833333,300,49,5,1,2022,23,29.5,0,NA,7170.5,6.41666666666651e-05,1,0,6.41666666666651e-05,-0.110873333333333,6.41666666666651e-05,NA,NA,NA,NA,NA,NA,848.219791666667,NA,NA,NA,74699190,8362290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"39",39,"2022-01-06 00:00:00",7230.5,NA,NA,NA,NA,NA,NA,33.0744163333333,43.1483601666667,5.251998625,300,49,6,1,2022,0,29.5,0,NA,7230.5,-8.1583333333294e-05,1,0,-8.1583333333294e-05,-0.114113666666667,-8.1583333333294e-05,NA,NA,NA,NA,NA,NA,848.261458333333,NA,NA,NA,74702790,8358690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"40",40,"2022-01-06 01:00:00",7290.5,NA,NA,NA,NA,NA,NA,33.0750470833333,43.1430051666667,5.007967625,300,49,6,1,2022,1,29.5,0,NA,7290.5,-5.70833333333335e-05,1,0,-5.70833333333335e-05,-0.113482916666666,-5.70833333333335e-05,NA,NA,NA,NA,NA,NA,848.303125,NA,NA,NA,74706390,8355090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"41",41,"2022-01-06 02:00:00",7350.5,NA,NA,NA,NA,NA,NA,33.0698915833333,43.1345875833333,4.66114950833333,300,49,6,1,2022,2,29.5,0,NA,7350.5,6.33333333333048e-06,1,0,6.33333333333048e-06,-0.118638416666667,6.33333333333048e-06,NA,NA,NA,NA,NA,NA,848.344791666667,NA,NA,NA,74709990,8351490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"42",42,"2022-01-06 03:00:00",7410.5,NA,NA,NA,NA,NA,NA,33.0732583333333,43.133539,4.64567518333333,300,49,6,1,2022,3,29.5,0,NA,7410.5,9.16666666720745e-07,1,0,9.16666666720745e-07,-0.115271666666666,9.16666666720745e-07,NA,NA,NA,NA,NA,NA,848.386458333333,NA,NA,NA,74713590,8347890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"43",43,"2022-01-06 04:00:00",7470.5,NA,NA,NA,NA,NA,NA,33.0668958333333,43.130205,4.50695679166667,300,49,6,1,2022,4,29.5,0,NA,7470.5,-0.000147416666666681,1,0,-0.000147416666666681,-0.121634166666667,-0.000147416666666681,NA,NA,NA,NA,NA,NA,848.428125,NA,NA,NA,74717190,8344290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"44",44,"2022-01-06 05:00:00",7530.5,NA,NA,NA,NA,NA,NA,33.0579783333333,43.1164876666667,3.95009616666667,300,49,6,1,2022,5,29.5,0,NA,7530.5,-8.91666666665473e-06,1,0,-8.91666666665473e-06,-0.130551666666666,-8.91666666665473e-06,NA,NA,NA,NA,NA,NA,848.469791666667,NA,NA,NA,74720790,8340690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"45",45,"2022-01-06 06:00:00",7590.5,NA,NA,NA,NA,NA,NA,33.065393,43.10878275,3.59140808333333,300,49,6,1,2022,6,29.5,0,NA,7590.5,-0.000109916666666739,1,0,-0.000109916666666739,-0.123137,-0.000109916666666739,NA,NA,NA,NA,NA,NA,848.511458333333,NA,NA,NA,74724390,8337090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"46",46,"2022-01-06 07:00:00",7650.5,NA,NA,NA,NA,NA,NA,33.0513580833333,43.0900866666667,2.873903475,300,49,6,1,2022,7,29.5,0,NA,7650.5,-0.000110999999999943,1,0,-0.000110999999999943,-0.137171916666666,-0.000110999999999943,NA,NA,NA,NA,NA,NA,848.553125,NA,NA,NA,74727990,8333490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"47",47,"2022-01-06 08:00:00",7710.5,NA,NA,NA,NA,NA,NA,33.0582364166667,43.0837015,2.64855848333333,300,49,6,1,2022,8,29.5,0,NA,7710.5,0.000418499999999966,1,0,0.000418499999999966,-0.130293583333333,0.000418499999999966,NA,NA,NA,NA,NA,NA,848.594791666667,NA,NA,NA,74731590,8329890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"48",48,"2022-01-06 09:00:00",7770.5,NA,NA,NA,NA,NA,NA,33.0845103333333,43.1006715,3.29527910833333,300,49,6,1,2022,9,29.5,0,NA,7770.5,0.000309000000000026,1,0,0.000309000000000026,-0.104019666666666,0.000309000000000026,NA,NA,NA,NA,NA,NA,848.636458333333,NA,NA,NA,74735190,8326290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"49",49,"2022-01-06 10:00:00",7830.5,NA,NA,NA,NA,NA,NA,33.1120505,43.1192679166667,4.0486214,300,49,6,1,2022,10,29.5,0,NA,7830.5,0.000514666666666604,1,0,0.000514666666666604,-0.0764795000000003,0.000514666666666604,NA,NA,NA,NA,NA,NA,848.678125,NA,NA,NA,74738790,8322690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"50",50,"2022-01-06 11:00:00",7890.5,NA,NA,NA,NA,NA,NA,33.11928975,43.1341725833333,4.66448339166667,300,49,6,1,2022,11,29.5,0,NA,7890.5,-3.5583333333259e-05,1,0,-3.5583333333259e-05,-0.0692402499999999,-3.5583333333259e-05,NA,NA,NA,NA,NA,NA,848.719791666667,NA,NA,NA,74742390,8319090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"51",51,"2022-01-06 12:00:00",7950.5,NA,NA,NA,NA,NA,NA,33.1274274166667,43.1457068333333,5.158544725,300,49,6,1,2022,12,29.5,0,NA,7950.5,6.58333333332687e-05,1,0,6.58333333332687e-05,-0.0611025833333334,6.58333333332687e-05,NA,NA,NA,NA,NA,NA,848.761458333333,NA,NA,NA,74745990,8315490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"52",52,"2022-01-06 13:00:00",8010.5,NA,NA,NA,NA,NA,NA,33.1321000833333,43.1549620833333,5.50791991666667,300,49,6,1,2022,13,29.5,0,NA,8010.5,0.000156249999999976,1,0,0.000156249999999976,-0.0564299166666672,0.000156249999999976,NA,NA,NA,NA,NA,NA,848.803125,NA,NA,NA,74749590,8311890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"53",53,"2022-01-06 14:00:00",8070.5,NA,NA,NA,NA,NA,NA,33.1306755833333,43.1620379166667,5.79438005,300,49,6,1,2022,14,29.5,0,NA,8070.5,-9.2416666666632e-05,1,0,-9.2416666666632e-05,-0.0578544166666667,-9.2416666666632e-05,NA,NA,NA,NA,NA,NA,848.844791666667,NA,NA,NA,74753190,8308290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"54",54,"2022-01-06 15:00:00",8130.5,NA,NA,NA,NA,NA,NA,33.1197684166667,43.1601560833333,5.72691919166667,300,49,6,1,2022,15,29.5,0,NA,8130.5,-0.000519833333333372,1,0,-0.000519833333333372,-0.068761583333333,-0.000519833333333372,NA,NA,NA,NA,NA,NA,848.886458333333,NA,NA,NA,74756790,8304690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"55",55,"2022-01-06 16:00:00",8190.5,NA,NA,NA,NA,NA,NA,33.072497,43.125686,4.33329614166667,300,49,6,1,2022,16,29.5,0,NA,8190.5,-0.000736583333333247,1,0,-0.000736583333333247,-0.116033,-0.000736583333333247,NA,NA,NA,NA,NA,NA,848.928125,NA,NA,NA,74760390,8301090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"56",56,"2022-01-06 17:00:00",8250.5,NA,NA,NA,NA,NA,NA,33.05155625,43.0960005833333,3.09059735,300,49,6,1,2022,17,29.5,0,NA,8250.5,-8.20833333333342e-05,1,0,-8.20833333333342e-05,-0.13697375,-8.20833333333342e-05,NA,NA,NA,NA,NA,NA,848.969791666667,NA,NA,NA,74763990,8297490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"57",57,"2022-01-06 18:00:00",8310.5,NA,NA,NA,NA,NA,NA,33.0465398333333,43.07248625,2.19733733333333,300,49,6,1,2022,18,29.5,0,NA,8310.5,8.39166666666578e-05,1,0,8.39166666666578e-05,-0.141990166666667,8.39166666666578e-05,NA,NA,NA,NA,NA,NA,849.011458333333,NA,NA,NA,74767590,8293890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"58",58,"2022-01-06 19:00:00",8370.5,NA,NA,NA,NA,NA,NA,33.07023075,43.0767415833333,2.37324570833333,300,49,6,1,2022,19,29.5,0,NA,8370.5,0.000269333333333321,1,0,0.000269333333333321,-0.11829925,0.000269333333333321,NA,NA,NA,NA,NA,NA,849.053125,NA,NA,NA,74771190,8290290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"59",59,"2022-01-06 20:00:00",8430.5,NA,NA,NA,NA,NA,NA,33.06160375,43.0689804166667,2.0510749,300,49,6,1,2022,20,29.5,0,NA,8430.5,-0.000321083333333287,1,0,-0.000321083333333287,-0.126926250000001,-0.000321083333333287,NA,NA,NA,NA,NA,NA,849.094791666667,NA,NA,NA,74774790,8286690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"60",60,"2022-01-06 21:00:00",8490.5,NA,NA,NA,NA,NA,NA,33.0510166666667,43.0664701666667,1.94014498333333,300,49,6,1,2022,21,29.5,0,NA,8490.5,-5.28333333334055e-05,1,0,-5.28333333334055e-05,-0.137513333333333,-5.28333333334055e-05,NA,NA,NA,NA,NA,NA,849.136458333333,NA,NA,NA,74778390,8283090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"61",61,"2022-01-06 22:00:00",8550.5,NA,NA,NA,NA,NA,NA,33.0452446666667,43.06514175,1.910424325,300,49,6,1,2022,22,29.5,0,NA,8550.5,-0.000102416666666608,1,0,-0.000102416666666608,-0.143285333333333,-0.000102416666666608,NA,NA,NA,NA,NA,NA,849.178125,NA,NA,NA,74781990,8279490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
