"","X.1","time","X","t_i_1","t_i_2","t_i_3","t_i_4","t_i_5","t_o","weight_kg","h","t","p","key","day","month","year","hour","minute","second","uni_time","numeric.time","weight_delta","no_jump","outlier_lim","weight_delta_noOutlier","weight_kg_noOutlier","with_0","queencell.last","queencell.next","queencell.last.dif","queencell.next.dif","feeding.last","feeding.next","feeding.last.dif","feeding.next.dif","honey.last","honey.next","honey.last.dif","honey.next.dif","treatment.last","treatment.next","treatment.last.dif","treatment.next.dif","died.last","died.next","died.last.dif","died.next.dif","swarming.last","swarming.next","swarming.last.dif","swarming.next.dif","lon","lat"
"11",11,"2019-08-25 10:00:00",340470.5,26.5927083333333,26.303125,26.2947916666667,26.7713541666667,26.8791666666667,26.890625,35.94544425,47.9207566666667,30.303195,1014.41860833333,49,25,8,2019,10,29.5,0,NA,340470.5,-0.0157719999999999,1,0.0833333333333333,-0.000507916666666712,0.120310333333336,-0.000507916666666712,NA,NA,NA,NA,NA,NA,480,377610,NA,NA,480,22150538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"12",12,"2019-08-25 11:00:00",340530.5,29.7109375,29.15625,29.5807291666667,29.434375,29.3276041666667,25.6342592592593,32.69040425,48.41518475,30.4298299166667,1014.1118,49,25,8,2019,11,29.5,0,NA,340530.5,0.0172954166666667,1,0.2,0.00209733333333334,0.106217249999998,0.00209733333333334,NA,NA,NA,NA,NA,NA,2790,1410210,NA,NA,2790,83058690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"13",13,"2019-08-25 12:00:00",340590.5,30.3682291666667,29.8265625,30.3020833333333,30.2203125,30.4557291666667,29.2902777777778,36.0480610833333,46.204631,31.7173563333333,1013.71964166667,49,25,8,2019,12,29.5,0,NA,340590.5,-5.56666666666908e-05,1,0,-5.56666666666908e-05,0.188491083333332,-5.56666666666908e-05,NA,NA,NA,NA,NA,NA,6390,1406610,NA,NA,6390,83055090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"14",14,"2019-08-25 13:00:00",340650.5,31.8875,30.6911458333333,31.8239583333333,31.3958333333333,31.6364583333333,29.9692708333333,35.9973780833333,42.28980175,32.93718025,1013.34574166667,49,25,8,2019,13,29.5,0,NA,340650.5,-0.00143783333333332,1,0,-0.00143783333333332,0.137808083333332,-0.00143783333333332,NA,NA,NA,NA,NA,NA,9990,1403010,NA,NA,9990,83051490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"15",15,"2019-08-25 14:00:00",340710.5,32.0817708333333,30.5463541666667,31.95,31.4401041666667,31.6723958333333,29.3619791666667,35.9350315833333,42.0134280833333,33.0567335,1013.11318333333,49,25,8,2019,14,29.5,0,NA,340710.5,-0.000291916666666718,1,0,-0.000291916666666718,0.0754615833333321,-0.000291916666666718,NA,NA,NA,NA,NA,NA,13590,1399410,NA,NA,13590,83047890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"16",16,"2019-08-25 15:00:00",340770.5,31.5473958333333,30.4723958333333,31.2916666666667,30.9526041666667,31.2364583333333,28.9223958333333,35.9328150833333,43.627279,32.5553370833333,1013.10140833333,49,25,8,2019,15,29.5,0,NA,340770.5,-8.29166666665771e-05,1,0,-8.29166666665771e-05,0.0732450833333315,-8.29166666665771e-05,NA,NA,NA,NA,NA,NA,17190,1395810,NA,NA,17190,83044290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"17",17,"2019-08-25 16:00:00",340830.5,30.9942708333333,29.7125,30.7052083333333,30.4932291666667,30.7484375,28.1510416666667,35.9264199166667,44.02583575,32.11967975,1013.2402,49,25,8,2019,16,29.5,0,NA,340830.5,-0.000260333333333426,1,0,-0.000260333333333426,0.0668499166666647,-0.000260333333333426,NA,NA,NA,NA,NA,NA,20790,1392210,NA,NA,20790,83040690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"18",18,"2019-08-25 17:00:00",340890.5,30.5671875,29.5046875,30.3385416666667,29.9442708333333,30.09375,26.3421875,35.9051491666667,52.3146175833333,31.4177889166667,1013.53611666667,49,25,8,2019,17,29.5,0,NA,340890.5,-0.000264916666666674,1,0,-0.000264916666666674,0.045579166666665,-0.000264916666666674,NA,NA,NA,NA,NA,NA,24390,1388610,NA,NA,24390,83037090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"19",19,"2019-08-25 18:00:00",340950.5,29.7067708333333,27.3729166666667,29.6291666666667,28.915625,28.8911458333333,24.0536458333333,35.88769675,52.4057884166667,30.4701794166667,1013.79725833333,49,25,8,2019,18,29.5,0,NA,340950.5,-0.000414583333333241,1,0,-0.000414583333333241,0.028126749999998,-0.000414583333333241,NA,NA,NA,NA,NA,NA,27990,1385010,NA,NA,27990,83033490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"20",20,"2019-08-25 19:00:00",341010.5,26.7104166666667,24.5385416666667,26.5197916666667,25.834375,25.96875,21.8052083333333,35.85827375,56.496414,27.5476324166667,1014.14148333333,49,25,8,2019,19,29.5,0,NA,341010.5,-0.000408000000000067,1,0,-0.000408000000000067,-0.00129625000000135,-0.000408000000000067,NA,NA,NA,NA,NA,NA,31590,1381410,NA,NA,31590,83029890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"21",21,"2019-08-25 20:00:00",341070.5,25.5932291666667,23.3541666666667,25.4203125,24.54375,24.484375,20.2505208333333,35.8418380833333,61.1349831666667,26.0857128333333,1014.39555833333,49,25,8,2019,20,29.5,0,NA,341070.5,-0.000222166666666605,1,0,-0.000222166666666605,-0.0177319166666676,-0.000222166666666605,NA,NA,NA,NA,NA,NA,35190,1377810,NA,NA,35190,83026290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"22",22,"2019-08-25 21:00:00",341130.5,25.0234375,23.5572916666667,24.6802083333333,23.6140625,23.5473958333333,19.13125,35.8302816666667,62.7847705833333,25.1830595833333,1014.42475833333,49,25,8,2019,21,29.5,0,NA,341130.5,-0.000170666666666719,1,0,-0.000170666666666719,-0.0292883333333349,-0.000170666666666719,NA,NA,NA,NA,NA,NA,38790,1374210,NA,NA,38790,83022690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"23",23,"2019-08-25 22:00:00",341190.5,23.34375,21.6770833333333,23.1578125,22.2541666666667,22.3260416666667,17.8765625,35.8210859166667,65.3548148333333,23.91133275,1014.37781666667,49,25,8,2019,22,29.5,0,NA,341190.5,-0.000153999999999973,1,0,-0.000153999999999973,-0.0384840833333346,-0.000153999999999973,NA,NA,NA,NA,NA,NA,42390,1370610,NA,NA,42390,83019090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"24",24,"2019-08-25 23:00:00",341250.5,22.1515625,20.6364583333333,22.0411458333333,21.3447916666667,21.5427083333333,17.1427083333333,35.81364,67.8644761666667,23.01796175,1014.2935,49,25,8,2019,23,29.5,0,NA,341250.5,-0.000109249999999979,1,0,-0.000109249999999979,-0.0459300000000013,-0.000109249999999979,NA,NA,NA,NA,NA,NA,45990,1367010,NA,NA,45990,83015490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"25",25,"2019-08-26 00:00:00",341310.5,21.665625,20.3703125,21.5229166666667,20.7635416666667,20.9859375,16.5203125,35.8066525,69.9818075,22.4311633333333,1014.14319166667,49,26,8,2019,0,29.5,0,NA,341310.5,-0.000107416666666656,1,0,-0.000107416666666656,-0.0529175000000015,-0.000107416666666656,NA,NA,NA,NA,NA,NA,49590,1363410,NA,NA,49590,83011890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"26",26,"2019-08-26 01:00:00",341370.5,21.084375,19.5020833333333,20.8807291666667,20.0875,20.3098958333333,15.9807291666667,35.8010120833333,70.309473,21.7124205,1014.24304166667,49,26,8,2019,1,29.5,0,NA,341370.5,-9.87500000000806e-05,1,0,-9.87500000000806e-05,-0.0585579166666681,-9.87500000000806e-05,NA,NA,NA,NA,NA,NA,53190,1359810,NA,NA,53190,83008290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"27",27,"2019-08-26 02:00:00",341430.5,20.7484375,19.2244791666667,20.503125,19.671875,19.8265625,15.496875,35.7942876666667,70.1922645833333,21.2556871666667,1014.32678333333,49,26,8,2019,2,29.5,0,NA,341430.5,-0.000131000000000015,1,0,-0.000131000000000015,-0.0652823333333351,-0.000131000000000015,NA,NA,NA,NA,NA,NA,56790,1356210,NA,NA,56790,83004690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"28",28,"2019-08-26 03:00:00",341490.5,20.4072916666667,19.3234375,20.1838541666667,19.3734375,19.4416666666667,15.0098958333333,35.7868781666667,69.8806760833333,20.94172425,1014.2454,49,26,8,2019,3,29.5,0,NA,341490.5,-5.35833333332885e-05,1,0,-5.35833333332885e-05,-0.0726918333333347,-5.35833333332885e-05,NA,NA,NA,NA,NA,NA,60390,1352610,NA,NA,60390,83001090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"29",29,"2019-08-26 04:00:00",341550.5,20.0088541666667,18.5807291666667,19.8166666666667,19.1276041666667,19.2328125,14.7557291666667,35.776662,69.8592638333333,20.67254975,1014.400625,49,26,8,2019,4,29.5,0,NA,341550.5,-0.000334750000000028,1,0,-0.000334750000000028,-0.0829080000000018,-0.000334750000000028,NA,NA,NA,NA,NA,NA,63990,1349010,NA,NA,63990,82997490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"30",30,"2019-08-26 05:00:00",341610.5,20.853125,19.359375,20.6979166666667,19.9635416666667,20.1510416666667,15.3916666666667,35.7709243333333,71.1168618333333,21.4819925,1014.53664166667,49,26,8,2019,5,29.5,0,NA,341610.5,0.000247916666666725,1,0,0.000247916666666725,-0.0886456666666679,0.000247916666666725,NA,NA,NA,NA,NA,NA,67590,1345410,NA,NA,67590,82993890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"31",31,"2019-08-26 06:00:00",341670.5,22.5171875,21.1697916666667,22.1942708333333,21.9765625,22.2802083333333,17.6541666666667,35.77026625,73.5606546666667,23.33345975,1014.579125,49,26,8,2019,6,29.5,0,NA,341670.5,-0.000458499999999991,1,0,-0.000458499999999991,-0.0893037500000009,-0.000458499999999991,NA,NA,NA,NA,NA,NA,71190,1341810,NA,NA,71190,82990290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"32",32,"2019-08-26 07:00:00",341730.5,24.1348958333333,23.1557291666667,23.7354166666667,23.6692708333333,23.9213541666667,20.7578125,35.7647666666667,67.1195695,25.0030741666667,1014.71746666667,49,26,8,2019,7,29.5,0,NA,341730.5,0.000159916666666623,1,0,0.000159916666666623,-0.0948033333333345,0.000159916666666623,NA,NA,NA,NA,NA,NA,74790,1338210,NA,NA,74790,82986690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"33",33,"2019-08-26 08:00:00",341790.5,25.4505208333333,24.6489583333333,24.9682291666667,25.0515625,25.2786458333333,22.1286458333333,35.7751725833333,63.97069725,26.4209036666667,1014.58385833333,49,26,8,2019,8,29.5,0,NA,341790.5,0.000422416666666692,1,0,0.000422416666666692,-0.0843974166666683,0.000422416666666692,NA,NA,NA,NA,NA,NA,78390,1334610,NA,NA,78390,82983090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"34",34,"2019-08-26 09:00:00",341850.5,26.9786458333333,26.8354166666667,26.4958333333333,26.7416666666667,27.0369791666667,24.6213541666667,35.7923169166667,59.0609929166667,28.1373524166667,1014.20706666667,49,26,8,2019,9,29.5,0,NA,341850.5,0.000327916666666657,1,0,0.000327916666666657,-0.0672530833333352,0.000327916666666657,NA,NA,NA,NA,NA,NA,81990,1331010,NA,NA,81990,82979490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"35",35,"2019-08-26 10:00:00",341910.5,29.4192708333333,29.3296875,29.1026041666667,29.3359375,29.5671875,28.3463541666667,35.8361593333333,50.787236,30.6690106666667,1013.73805833333,49,26,8,2019,10,29.5,0,NA,341910.5,9.22500000000309e-05,1,0,9.22500000000309e-05,-0.0234106666666679,9.22500000000309e-05,NA,NA,NA,NA,NA,NA,85590,1327410,NA,NA,85590,82975890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"36",36,"2019-08-26 11:00:00",341970.5,30.5010416666667,30.0677083333333,30.1963541666667,30.3395833333333,30.5713541666667,28.8875,35.8265674166667,49.0740535,31.78608025,1013.22250833333,49,26,8,2019,11,29.5,0,NA,341970.5,0.000510583333333278,1,0,0.000510583333333278,-0.0330025833333349,0.000510583333333278,NA,NA,NA,NA,NA,NA,89190,1323810,NA,NA,89190,82972290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"37",37,"2019-08-26 12:00:00",342030.5,31.3989583333333,30.6286458333333,31.1864583333333,31.15625,31.3677083333333,29.86875,35.832908,45.584215,32.6477841666667,1012.60941666667,49,26,8,2019,12,29.5,0,NA,342030.5,-0.000275916666666613,1,0,-0.000275916666666613,-0.0266620000000013,-0.000275916666666613,NA,NA,NA,NA,NA,NA,92790,1320210,NA,NA,92790,82968690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"38",38,"2019-08-26 13:00:00",342090.5,32.0125,31.2140625,31.8536458333333,31.7369791666667,31.9760416666667,30.646875,35.8184573333333,42.8068835833333,33.2407536666667,1011.874275,49,26,8,2019,13,29.5,0,NA,342090.5,-0.00022616666666669,1,0,-0.00022616666666669,-0.0411126666666677,-0.00022616666666669,NA,NA,NA,NA,NA,NA,96390,1316610,NA,NA,96390,82965090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"39",39,"2019-08-26 14:00:00",342150.5,32.5322916666667,31.8291666666667,32.4322916666667,32.2645833333333,32.5666666666667,31.178125,35.81804875,38.9367239166667,33.8233755833333,1011.56005833333,49,26,8,2019,14,29.5,0,NA,342150.5,-0.000156083333333368,1,0.0333333333333333,-0.000143000000000034,-0.0554045000000005,-0.000143000000000034,NA,NA,NA,NA,NA,NA,99990,1313010,NA,NA,99990,82961490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"40",40,"2019-08-26 15:00:00",342210.5,32.5994791666667,31.5890625,32.3484375,32.1072916666667,32.4270833333333,30.4671875,35.7757551666667,39.49620275,33.73831725,1011.55775833333,49,26,8,2019,15,29.5,0,NA,342210.5,-0.000845166666666586,1,0,-0.000845166666666586,-0.083029833333334,-0.000845166666666586,NA,NA,NA,NA,NA,NA,103590,1309410,NA,NA,103590,82957890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"41",41,"2019-08-26 16:00:00",342270.5,31.8557291666667,30.4020833333333,31.5421875,31.1755208333333,31.4229166666667,29.0489583333333,35.7309375833333,40.9939208333333,32.8276309166667,1011.40186666667,49,26,8,2019,16,29.5,0,NA,342270.5,-0.000621166666666657,1,0,-0.000621166666666657,-0.127847416666668,-0.000621166666666657,NA,NA,NA,NA,NA,NA,107190,1305810,NA,NA,107190,82954290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"42",42,"2019-08-26 17:00:00",342330.5,30.7333333333333,29.1291666666667,30.45625,29.99375,30.1739583333333,27.3109375,35.7054133333333,42.7268940833333,31.63600825,1011.45908333333,49,26,8,2019,17,29.5,0,NA,342330.5,-0.000474666666666697,1,0,-0.000474666666666697,-0.153371666666668,-0.000474666666666697,NA,NA,NA,NA,NA,NA,110790,1302210,NA,NA,110790,82950690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"43",43,"2019-08-26 18:00:00",342390.5,28.85625,26.5661458333333,28.690625,28.0838541666667,28.0786458333333,24.1463541666667,35.677114,49.0818236666667,29.728046,1011.43138333333,49,26,8,2019,18,29.5,0,NA,342390.5,-0.000394166666666725,1,0,-0.000394166666666725,-0.181671000000001,-0.000394166666666725,NA,NA,NA,NA,NA,NA,114390,1298610,NA,NA,114390,82947090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"44",44,"2019-08-26 19:00:00",342450.5,26.1989583333333,24.0583333333333,26.0588541666667,25.4484375,25.5380208333333,21.5369791666667,35.6505788333333,56.4513759166667,27.1626638333333,1011.6,49,26,8,2019,19,29.5,0,NA,342450.5,-0.000382999999999948,1,0,-0.000382999999999948,-0.208206166666668,-0.000382999999999948,NA,NA,NA,NA,NA,NA,117990,1295010,NA,NA,117990,82943490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"45",45,"2019-08-26 20:00:00",342510.5,25.8260416666667,24.28125,25.4895833333333,24.5619791666667,24.5213541666667,20.4395833333333,35.6342170833333,58.3900938333333,26.2069804166667,1011.94725,49,26,8,2019,20,29.5,0,NA,342510.5,-0.00026866666666668,1,0,-0.00026866666666668,-0.224567916666667,-0.00026866666666668,NA,NA,NA,NA,NA,NA,121590,1291410,NA,NA,121590,82939890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"46",46,"2019-08-26 21:00:00",342570.5,25.2322916666667,23.3697916666667,24.8895833333333,23.6677083333333,23.5609375,19.26875,35.6217938333333,61.2259025,25.3464849166667,1012.13665833333,49,26,8,2019,21,29.5,0,NA,342570.5,-0.00014616666666664,1,0,-0.00014616666666664,-0.236991166666668,-0.00014616666666664,NA,NA,NA,NA,NA,NA,125190,1287810,NA,NA,125190,82936290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"47",47,"2019-08-26 22:00:00",342630.5,24.7052083333333,23.1651041666667,24.265625,22.7802083333333,22.6901041666667,18.2708333333333,35.6124196666667,62.96416075,24.4128566666667,1012.17829166667,49,26,8,2019,22,29.5,0,NA,342630.5,-0.00016449999999999,1,0,-0.00016449999999999,-0.246365333333334,-0.00016449999999999,NA,NA,NA,NA,NA,NA,128790,1284210,NA,NA,128790,82932690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"48",48,"2019-08-26 23:00:00",342690.5,23.6666666666667,22.1567708333333,23.2901041666667,21.9291666666667,21.8526041666667,17.4510416666667,35.6031738333333,65.601942,23.570715,1012.20295833333,49,26,8,2019,23,29.5,0,NA,342690.5,-0.000152000000000048,1,0,-0.000152000000000048,-0.255611166666668,-0.000152000000000048,NA,NA,NA,NA,NA,NA,132390,1280610,NA,NA,132390,82929090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"49",49,"2019-08-27 00:00:00",342750.5,22.4072916666667,20.60625,22.1786458333333,21.0776041666667,21.0114583333333,16.7239583333333,35.5950048333333,66.5793111666667,22.7213748333333,1012.08449166667,49,27,8,2019,0,29.5,0,NA,342750.5,-8.49166666666198e-05,1,0,-8.49166666666198e-05,-0.263780166666667,-8.49166666666198e-05,NA,NA,NA,NA,NA,NA,135990,1277010,NA,NA,135990,82925490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"50",50,"2019-08-27 01:00:00",342810.5,21.6927083333333,19.8635416666667,21.3895833333333,20.4817708333333,20.45625,16.16875,35.58876075,68.0987005833333,22.0811138333333,1011.99271666667,49,27,8,2019,1,29.5,0,NA,342810.5,-0.00011599999999999,1,0,-0.00011599999999999,-0.270024250000001,-0.00011599999999999,NA,NA,NA,NA,NA,NA,139590,1273410,NA,NA,139590,82921890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"51",51,"2019-08-27 02:00:00",342870.5,20.9833333333333,19.46875,20.8114583333333,19.99375,19.9255208333333,15.615625,35.5841369166667,68.4471105,21.5804826666667,1011.90133333333,49,27,8,2019,2,29.5,0,NA,342870.5,-4.80833333334373e-05,1,0,-4.80833333334373e-05,-0.274648083333335,-4.80833333334373e-05,NA,NA,NA,NA,NA,NA,143190,1269810,NA,NA,143190,82918290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"52",52,"2019-08-27 03:00:00",342930.5,20.4520833333333,18.734375,20.2776041666667,19.4380208333333,19.4270833333333,15.125,35.5786264166667,68.6924141666667,21.0536060833333,1011.77626666667,49,27,8,2019,3,29.5,0,NA,342930.5,-0.000102916666666649,1,0,-0.000102916666666649,-0.280158583333334,-0.000102916666666649,NA,NA,NA,NA,NA,NA,146790,1266210,NA,NA,146790,82914690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"53",53,"2019-08-27 04:00:00",342990.5,20.8234375,19.4395833333333,20.4916666666667,19.525,19.4604166666667,14.8234375,35.56818875,69.5779358333333,21.07449275,1011.844375,49,27,8,2019,4,29.5,0,NA,342990.5,-0.000324916666666653,1,0,-0.000324916666666653,-0.290596250000001,-0.000324916666666653,NA,NA,NA,NA,NA,NA,150390,1262610,NA,NA,150390,82911090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"54",54,"2019-08-27 05:00:00",343050.5,20.9979166666667,19.4875,20.7895833333333,20.05625,20.1239583333333,15.3390625,35.5614300833333,70.4132286666667,21.5773940833333,1011.99501666667,49,27,8,2019,5,29.5,0,NA,343050.5,0.000133083333333299,1,0,0.000133083333333299,-0.297354916666668,0.000133083333333299,NA,NA,NA,NA,NA,NA,153990,1259010,NA,NA,153990,82907490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
